Genotype,Y,S1,S2,S3,S6,NP1,NP2,NP3,NP4,KR
107,77,73.8,3584.966667,268.201995,4.413965087,87,1.420168067,1.364661808,1.104239401,269
108,84.5,110.2,10920.96667,756.6489607,5.976905312,89.83333333,3.028169014,1.51038025,1.527020785,607
109,86.93333333,100.6666667,8363.6,431.1134021,3.75257732,72.5,1.225108225,0.887611305,1.037800687,438
110,88.66666668,96.13333333,8707.466667,666.3877551,5.62244898,60.5,2.943722944,1.115122775,1.471428571,529
111,80.2,67.13333333,3246.966667,245.3627204,3.768261965,85.33333333,1.506535948,1.427356151,1.014609572,262
112,74.86666666,64,3309.066667,370.4179104,5.626865672,82.66666667,4.277777778,2.050582778,1.432835821,286
113,78.46666666,96.6,9053.9,651.3597122,5.424460432,76.66666667,1.865740741,1.381361576,1.389928058,501
114,81.46666667,90.2,8018.966667,482.1022044,4.228456914,72.5,1.083333333,1.043518744,1.084569138,471
115,103.6666667,127.3333333,11835.86667,625.1338028,5.281690141,110.1666667,1.345238095,1.189767057,1.345070423,503
116,107.8333334,159.5333333,18750.7,697.0520446,5.494423792,124.5,0.912345679,0.931085567,1.186121437,486
117,105.25,134.8666667,12869.36667,613.8012719,5.427662957,114.6666667,1.071563089,1.107212472,1.286486486,499
118,72.91666668,45.13333333,1365.366667,169.9626556,4.506224066,72.5,3.691056911,2.021683902,1.123651452,314
119,85.13333333,72,3694.4,212.3218391,2.896551724,65.83333333,1.037924152,0.971460831,0.827586207,244
120,96.91666666,113.6,10430.4,668.6153846,5.538461538,91.83333333,2.468085106,1.233735223,1.456410256,528
121,92.91666667,107.2,10011.6,705.0422535,5.830985915,78.33333333,3.235555556,1.222182146,1.509859155,543
122,89.74999999,99.33333333,9427.066667,740.3455497,6.146596859,64.83333333,4.058479532,1.243246056,1.560209424,541
123,81.66666667,95.06666667,8453.866667,517.5836735,4.416326531,68.66666667,1.156342183,1.069566896,1.164081633,473
124,88.5,94.2,8930.966667,695.9194805,5.854545455,59.66666667,2.534188034,1.169731255,1.468051948,542
125,118.1111111,119.2,11678.4,739.1392405,5.924050633,107.8333333,3.201550388,1.485952609,1.508860759,612
126,94.45833334,168.9333333,19769.86667,593.096,4.212,95.83333333,0.598465473,0.632971563,1.0136,483
127,86.99999999,94.26666667,9907.866667,879.3964497,7.124260355,58.16666667,6,1.375039588,1.673372781,556
128,81.73333333,116.0666667,10306.16667,278.7962128,2.474301172,76.66666667,0.330296128,0.478115544,0.627953111,267
129,81.44444444,53.66666667,2408.166667,352.4146341,7.063414634,84.5,29.69047619,3.22919829,1.570731707,556
130,106.6666667,131.6,11866.26667,517.4244186,4.447674419,109.5,0.720338983,0.968146554,1.147674419,483
133,107.3333334,147.6666667,14802.7,580.4980392,4.964705882,116.3333333,0.857723577,0.919585313,1.158169935,476
134,115.0833333,185.4,25683.36667,769.7312687,5.196803197,135.3333333,0.802777778,0.820045352,1.111288711,463
135,106.5,150.9333333,15974.4,694.5391304,5.565217391,117.8333333,1.240310078,1.044272041,1.312463768,504
136,97.88888889,129.4,13105.76667,625.0763116,5.942766296,110.5,1.146953405,1.164387092,1.234340223,576
137,108.1666667,156.9333333,17213.2,656.9923664,5.267175573,124.8333333,0.905511811,0.962573089,1.197964377,487
138,108.75,164.0666667,18619.76667,704.4047919,5.36443884,125.1666667,1.064564565,0.964460242,1.241361917,489
139,99,141.8,14986.56667,688.5099541,5.944869832,110.6666667,1.214936248,1.124422534,1.302909648,579
140,90.99999998,107.3333333,8251.866667,326.591029,2.949868074,84.66666667,0.65037037,0.736752761,0.849604222,412
141,87.72222223,75.13333333,4030.166667,97.42546334,1.223207091,68.5,0.326938449,0.394922619,0.363255439,216
142,73.40000001,50.06666667,2238.566667,122.773309,2.288848263,66.83333333,1.317109145,0.835914097,0.549177331,302
143,89.72222222,64,2777.6,56,1.112903226,56.16666667,0.49796748,0.277859513,0.258064516,126
144,71.33333333,82.6,4750.7,295.0745342,4.173913043,79.83333333,1.293333333,1.264596883,1.026086957,301
145,60.4,28.46666667,564.1666667,113.590604,4.536912752,47,10.18095238,2.506583377,1.146308725,313
146,89.33333335,71.06666667,3493.2,73.07949791,1.19665272,58.33333333,0.408817635,0.302151412,0.29735007,181
147,89.94444444,52.26666667,2736.666667,55.32345013,0.870619946,68,0.336414048,0.299206551,0.211320755,169
148,87.86666667,162.8,17709.06667,526.0118812,3.84950495,115,0.610169492,0.719806747,0.967128713,477
149,89.99999999,68.46666667,3422.966667,69.33760972,1.04929102,69.83333333,0.376725838,0.341223736,0.277380149,190
150,88.86111111,58.86666667,2633.9,55.68498943,0.934460888,60.5,0.383838384,0.305560832,0.248907681,164
151,97.79999999,124.5333333,10843.86667,307.4820416,2.570888469,84.5,0.378748929,0.567442403,0.706238185,390
152,95.83333333,110.2666667,10218.66667,666.4347826,5.347826087,84.5,2.178217822,1.193446582,1.43826087,532
153,95.86666669,117.6666667,9390.166667,306.5342764,2.683351469,82.83333333,0.504415011,0.644403579,0.768226333,402
155,91.26666668,87.86666667,5107.066667,258.8040541,3.263513514,65,1.008726003,0.907376082,0.890540541,364
156,78.39999999,65.8,3252.166667,284.4460641,4.151603499,82.33333333,1.836956522,1.593501836,1.151020408,267
157,65.63888889,84.93333333,5092.266667,362.0094787,4.985781991,85.83333333,1.862542955,1.489669661,1.207582938,260
158,113.3333334,185.4666667,26079.06667,782.372,5.256,134.6666667,0.806629834,0.811250886,1.1128,469
160,107.0833334,138.2666667,13221.86667,566.6514286,4.8,114.3333333,0.801144492,0.993295895,1.185142857,486
161,101.0666667,137.4,13547.76667,337.2887967,2.556016598,79.16666667,0.393801965,0.486367237,0.684149378,368
162,91.11111111,37.86666667,1110.4,20.87218045,0.556390977,40.16666667,0.391696751,0.195216418,0.14235589,54
163,92.66666666,35.73333333,1114.666667,19.71698113,0.476415094,50.5,0.459474886,0.21181901,0.126415094,99
164,87.77777778,57.46666667,2204.666667,49.95468278,1.060422961,41.83333333,0.352898551,0.241721344,0.260422961,117
165,82.4,131,11840.96667,459.545925,3.60931436,105.3333333,0.639405204,0.856481786,1.016817594,526
166,87.05555556,78.06666667,4094.166667,99.77660439,1.593826158,56,0.312796209,0.323922048,0.380503656,159
167,81.1,149.8,15063.5,434.1066282,3.216138329,93.83333333,0.693121693,0.591087288,0.863400576,456
168,89.86111112,47.66666667,1520.7,30.11287129,0.708910891,43,0.363095238,0.197830493,0.188778878,67
169,84.83333333,104.9333333,7516.8,205.3770492,2.469945355,76.83333333,0.443137255,0.452809723,0.573406193,249
170,68.06666667,95.66666667,9065.366667,741.0381471,6.201634877,85.33333333,4.949685535,1.629628267,1.564032698,573
171,88.33333333,64.2,3456.566667,76.41635962,1.037582903,57,0.319238901,0.328841271,0.283861459,174
172,85.33333333,90.8,5961.2,182.8588957,2.073619632,80.33333333,0.343324251,0.543998031,0.557055215,284
173,83.94444446,64.73333333,2965.1,89.04204204,1.663663664,67,0.2668566,0.509355108,0.388788789,225
174,81.4,132.2,12077.5,332.7134986,2.683195592,82.16666667,0.474426808,0.499318841,0.728374656,418
176,83.26666667,126.0666667,12407.5,309.4139651,2.573566085,79,0.311430527,0.449373207,0.62876143,347
177,78.22222221,117.9333333,11452.96667,735.7366167,7.023554604,113.3333333,6.685185185,1.514383472,1.515203426,561
178,88.77777779,64.13333333,2741.866667,58.25495751,0.994334278,44.66666667,0.331192006,0.241483762,0.272521246,92
179,84.22222222,83.66666667,4532.166667,123.9425706,1.821330902,71.33333333,0.358558559,0.472552247,0.457611668,214
180,84.53333333,166.1333333,18559.86667,593.5991471,4.208955224,122.6666667,0.756321839,0.802085606,1.062686567,525
181,64.66666666,106.3333333,9286.3,631.7210884,6.721088435,91,5.2,1.39285149,1.446712018,534
182,84.8888889,62.8,2767.066667,84.53360489,1.580448065,66.66666667,0.270718232,0.439984532,0.383706721,200
183,73.53333334,57.8,2578.7,140.9125683,2.163934426,64.66666667,1.392857143,0.822379661,0.631693989,319
185,78.38888889,87.2,4994.666667,211.0422535,2.754929577,67.33333333,0.543703704,0.661797999,0.736901408,221
186,88.13888888,67.86666667,3357.2,74.60444444,1.262222222,71.66666667,0.311111111,0.352486757,0.30162963,188
187,86.22222223,66.53333333,2949.866667,75.89708405,1.420240137,60.33333333,0.392730496,0.376706907,0.342367067,171
188,86.83333335,56.8,2113.2,51.29126214,1.106796117,43.5,0.381546135,0.263710611,0.275728155,102
189,88.16666668,46.93333333,1715.2,37.44978166,0.681222707,57,0.319057816,0.320057514,0.204949054,178
